"subjectID" "activityID" "activityLabel" "variable" "mean"
"616" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdY" -0.671161922837662
"617" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdZ" -0.698949518905844
"618" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqX" -0.134491772785779
"619" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqY" -0.103884514547565
"620" 7 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqZ" -0.0863412384825
"621" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccMagmean" -0.518323878824675
"622" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccMagstd" -0.583819796092208
"623" 7 3 "WALKING_DOWNSTAIRS" "fBodyAccMagmeanFreq" -0.0106873745212792
"624" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmean" -0.553360009658182
"625" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagstd" -0.550683254908442
"626" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmeanFreq" 0.108695730522532
"627" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmean" -0.628877272791136
"628" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagstd" -0.650923648207792
"629" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmeanFreq" -0.0352276334005552
"630" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmean" -0.668879188156396
"631" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagstd" -0.668963362464935
"632" 7 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmeanFreq" 0.0631920436939935
"633" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanX" 0.279888894852941
"634" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanY" -0.014403708822451
"635" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccmeanZ" -0.109837952176471
"636" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccstdX" -0.723806131323529
"637" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccstdY" -0.536087268205882
"638" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccstdZ" -0.738588327088235
"639" 8 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanX" 0.61135636372549
"640" 8 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanY" 0.174812965882353
"641" 8 3 "WALKING_DOWNSTAIRS" "tGravityAccmeanZ" 0.172297590376696
"642" 8 3 "WALKING_DOWNSTAIRS" "tGravityAccstdX" -0.974031479117647
"643" 8 3 "WALKING_DOWNSTAIRS" "tGravityAccstdY" -0.955704837284314
"644" 8 3 "WALKING_DOWNSTAIRS" "tGravityAccstdZ" -0.953141054215686
"645" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanX" 0.0709613313627451
"646" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanY" 0.00410267452715686
"647" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkmeanZ" -0.00865086426392157
"648" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdX" -0.726312934619608
"649" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdY" -0.595313667764706
"650" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkstdZ" -0.812081913529412
"651" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanX" -0.0335218219517647
"652" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanY" -0.0688443220154902
"653" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyromeanZ" 0.0817994345244118
"654" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdX" -0.711895541068627
"655" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdY" -0.71118736525098
"656" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyrostdZ" -0.740685576490196
"657" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanX" -0.104074113676471
"658" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanY" -0.0345947722803922
"659" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkmeanZ" -0.0606706132745098
"660" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdX" -0.718298543676471
"661" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdY" -0.790882586666667
"662" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkstdZ" -0.802573968284314
"663" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccMagmean" -0.657841168134314
"664" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccMagstd" -0.687208716852941
"665" 8 3 "WALKING_DOWNSTAIRS" "tGravityAccMagmean" -0.657841168134314
"666" 8 3 "WALKING_DOWNSTAIRS" "tGravityAccMagstd" -0.687208716852941
"667" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagmean" -0.693970947105882
"668" 8 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMagstd" -0.698126595419608
"669" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagmean" -0.637885629840196
"670" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroMagstd" -0.698301555280392
"671" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagmean" -0.767707293078431
"672" 8 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMagstd" -0.802335816990196
"673" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanX" -0.717635975238235
"674" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanY" -0.552336636519608
"675" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanZ" -0.750519162588235
"676" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccstdX" -0.726771337490196
"677" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccstdY" -0.557507814862745
"678" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccstdZ" -0.753200784692157
"679" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqX" -0.126333729927451
"680" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqY" 0.0776904128068627
"681" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccmeanFreqZ" 0.136969622572549
"682" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanX" -0.734992607029412
"683" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanY" -0.636433504543137
"684" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanZ" -0.797096568
"685" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdX" -0.742041896980392
"686" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdY" -0.578323210437255
"687" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkstdZ" -0.825518178078431
"688" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqX" 0.10033073802451
"689" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqY" -0.112740107555882
"690" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccJerkmeanFreqZ" -0.0107560652519608
"691" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanX" -0.667115725517647
"692" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanY" -0.726177374313726
"693" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanZ" -0.73567597586598
"694" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdX" -0.727260769441176
"695" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdY" -0.705671882338235
"696" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyrostdZ" -0.766796599313725
"697" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqX" -0.0669687689637255
"698" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqY" -0.114879037818627
"699" 8 3 "WALKING_DOWNSTAIRS" "fBodyGyromeanFreqZ" 0.000763289724901961
"700" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccMagmean" -0.661265500205882
"701" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccMagstd" -0.753064279735294
"702" 8 3 "WALKING_DOWNSTAIRS" "fBodyAccMagmeanFreq" 0.186252413454314
"703" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmean" -0.682168739176471
"704" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagstd" -0.721947141656863
"705" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagmeanFreq" 0.261743136914706
"706" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmean" -0.71616765577451
"707" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagstd" -0.739249164401961
"708" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagmeanFreq" 0.0126013250103049
"709" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmean" -0.793654280423529
"710" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagstd" -0.828833099803922
"711" 8 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagmeanFreq" 0.223249497754902
"712" 8 4 "SITTING" "tBodyAccmeanX" 0.265556589446927
"713" 8 4 "SITTING" "tBodyAccmeanY" -0.0203467625075978
"714" 8 4 "SITTING" "tBodyAccmeanZ" -0.105083983984358
"715" 8 4 "SITTING" "tBodyAccstdX" -0.502699525770391
"716" 8 4 "SITTING" "tBodyAccstdY" -0.242994007530726
"717" 8 4 "SITTING" "tBodyAccstdZ" -0.363216848830168
"718" 8 4 "SITTING" "tGravityAccmeanX" 0.668092950782123
"719" 8 4 "SITTING" "tGravityAccmeanY" -0.0520150292813408
"720" 8 4 "SITTING" "tGravityAccmeanZ" 0.0331423877814525
"721" 8 4 "SITTING" "tGravityAccstdX" -0.942988336793296
"722" 8 4 "SITTING" "tGravityAccstdY" -0.944310386480447
"723" 8 4 "SITTING" "tGravityAccstdZ" -0.90610826224581
"724" 8 4 "SITTING" "tBodyAccJerkmeanX" 0.0917685399526257
"725" 8 4 "SITTING" "tBodyAccJerkmeanY" -0.000987307582614525
"726" 8 4 "SITTING" "tBodyAccJerkmeanZ" -0.0259521865934078
"727" 8 4 "SITTING" "tBodyAccJerkstdX" -0.490335946581006
"728" 8 4 "SITTING" "tBodyAccJerkstdY" -0.380892233855866
"729" 8 4 "SITTING" "tBodyAccJerkstdZ" -0.586457549364246
"730" 8 4 "SITTING" "tBodyGyromeanX" 0.024738364749162
"731" 8 4 "SITTING" "tBodyGyromeanY" -0.103746700655866
"732" 8 4 "SITTING" "tBodyGyromeanZ" 0.0539935059407821
"733" 8 4 "SITTING" "tBodyGyrostdX" -0.624493083196648
"734" 8 4 "SITTING" "tBodyGyrostdY" -0.491024448864804
"735" 8 4 "SITTING" "tBodyGyrostdZ" -0.380733150165363
"736" 8 4 "SITTING" "tBodyGyroJerkmeanX" -0.105480277744693
"737" 8 4 "SITTING" "tBodyGyroJerkmeanY" -0.0432248501716201
"738" 8 4 "SITTING" "tBodyGyroJerkmeanZ" -0.056931431927933
"739" 8 4 "SITTING" "tBodyGyroJerkstdX" -0.65030267946648
"740" 8 4 "SITTING" "tBodyGyroJerkstdY" -0.621661472464805
"741" 8 4 "SITTING" "tBodyGyroJerkstdZ" -0.635224078368715
"742" 8 4 "SITTING" "tBodyAccMagmean" -0.360642734297765
"743" 8 4 "SITTING" "tBodyAccMagstd" -0.478154547792179
"744" 8 4 "SITTING" "tGravityAccMagmean" -0.360642734297765
"745" 8 4 "SITTING" "tGravityAccMagstd" -0.478154547792179
"746" 8 4 "SITTING" "tBodyAccJerkMagmean" -0.443233657336201
"747" 8 4 "SITTING" "tBodyAccJerkMagstd" -0.488311280762011
"748" 8 4 "SITTING" "tBodyGyroMagmean" -0.384089748443911
"749" 8 4 "SITTING" "tBodyGyroMagstd" -0.514821632079888
"750" 8 4 "SITTING" "tBodyGyroJerkMagmean" -0.620014686122905
"751" 8 4 "SITTING" "tBodyGyroJerkMagstd" -0.666549346351955
"752" 8 4 "SITTING" "fBodyAccmeanX" -0.504445575653073
"753" 8 4 "SITTING" "fBodyAccmeanY" -0.273860298597765
"754" 8 4 "SITTING" "fBodyAccmeanZ" -0.437275160035196
"755" 8 4 "SITTING" "fBodyAccstdX" -0.504753273667598
"756" 8 4 "SITTING" "fBodyAccstdY" -0.276741161195531
"757" 8 4 "SITTING" "fBodyAccstdZ" -0.37644968660838
"758" 8 4 "SITTING" "fBodyAccmeanFreqX" -0.26712969319162
"759" 8 4 "SITTING" "fBodyAccmeanFreqY" -0.00293721608044693
"760" 8 4 "SITTING" "fBodyAccmeanFreqZ" 0.065425414484581
"761" 8 4 "SITTING" "fBodyAccJerkmeanX" -0.509945204702793
"762" 8 4 "SITTING" "fBodyAccJerkmeanY" -0.415829212913966
"763" 8 4 "SITTING" "fBodyAccJerkmeanZ" -0.557209276761452
"764" 8 4 "SITTING" "fBodyAccJerkstdX" -0.516777773293296
"765" 8 4 "SITTING" "fBodyAccJerkstdY" -0.386874590900559
"766" 8 4 "SITTING" "fBodyAccJerkstdZ" -0.615102142452514
"767" 8 4 "SITTING" "fBodyAccJerkmeanFreqX" -0.02383839148
"768" 8 4 "SITTING" "fBodyAccJerkmeanFreqY" -0.201155371167039
"769" 8 4 "SITTING" "fBodyAccJerkmeanFreqZ" -0.123552518957542
"770" 8 4 "SITTING" "fBodyGyromeanX" -0.563925454569832
"771" 8 4 "SITTING" "fBodyGyromeanY" -0.490327494200559
"772" 8 4 "SITTING" "fBodyGyromeanZ" -0.405833691139665
"773" 8 4 "SITTING" "fBodyGyrostdX" -0.645652378391061
"774" 8 4 "SITTING" "fBodyGyrostdY" -0.497536296659218
"775" 8 4 "SITTING" "fBodyGyrostdZ" -0.43269229084581
"776" 8 4 "SITTING" "fBodyGyromeanFreqX" -0.145670785473743
"777" 8 4 "SITTING" "fBodyGyromeanFreqY" -0.176103534420279
"778" 8 4 "SITTING" "fBodyGyromeanFreqZ" -0.0679783688178212
"779" 8 4 "SITTING" "fBodyAccMagmean" -0.427111328334078
"780" 8 4 "SITTING" "fBodyAccMagstd" -0.59384213912514
"781" 8 4 "SITTING" "fBodyAccMagmeanFreq" 0.123912840102179
"782" 8 4 "SITTING" "fBodyBodyAccJerkMagmean" -0.442103958836313
"783" 8 4 "SITTING" "fBodyBodyAccJerkMagstd" -0.558810587379888
"784" 8 4 "SITTING" "fBodyBodyAccJerkMagmeanFreq" 0.27710509822905
"785" 8 4 "SITTING" "fBodyBodyGyroMagmean" -0.549477566316201
"786" 8 4 "SITTING" "fBodyBodyGyroMagstd" -0.578223176773743
"787" 8 4 "SITTING" "fBodyBodyGyroMagmeanFreq" -0.0436386705603352
"788" 8 4 "SITTING" "fBodyBodyGyroJerkMagmean" -0.650017653313408
"789" 8 4 "SITTING" "fBodyBodyGyroJerkMagstd" -0.714053548100559
"790" 8 4 "SITTING" "fBodyBodyGyroJerkMagmeanFreq" 0.224033151154749
"791" 9 1 "WALKING" "tBodyAccmeanX" 0.270313841621528
"792" 9 1 "WALKING" "tBodyAccmeanY" -0.0209466555412396
"793" 9 1 "WALKING" "tBodyAccmeanZ" -0.101233826213889
"794" 9 1 "WALKING" "tBodyAccstdX" -0.555656544538194
"795" 9 1 "WALKING" "tBodyAccstdY" -0.5758878952125
"796" 9 1 "WALKING" "tBodyAccstdZ" -0.506111776081806
"797" 9 1 "WALKING" "tGravityAccmeanX" 0.670845545555556
"798" 9 1 "WALKING" "tGravityAccmeanY" -0.0467446999509028
"799" 9 1 "WALKING" "tGravityAccmeanZ" 0.104353653032743
"800" 9 1 "WALKING" "tGravityAccstdX" -0.958784666180556
"801" 9 1 "WALKING" "tGravityAccstdY" -0.949938115208333
"802" 9 1 "WALKING" "tGravityAccstdZ" -0.920554317815972
"803" 9 1 "WALKING" "tBodyAccJerkmeanX" 0.0840171430291667
"804" 9 1 "WALKING" "tBodyAccJerkmeanY" 0.00678485848399306
"805" 9 1 "WALKING" "tBodyAccJerkmeanZ" -0.00102998088194444
"806" 9 1 "WALKING" "tBodyAccJerkstdX" -0.578305161360069
"807" 9 1 "WALKING" "tBodyAccJerkstdY" -0.678923872274306
"808" 9 1 "WALKING" "tBodyAccJerkstdZ" -0.721610094569444
"809" 9 1 "WALKING" "tBodyGyromeanX" -0.0701318154561458
"810" 9 1 "WALKING" "tBodyGyromeanY" -0.0729884312991667
"811" 9 1 "WALKING" "tBodyGyromeanZ" 0.109092913237986
"812" 9 1 "WALKING" "tBodyGyrostdX" -0.676452392569444
"813" 9 1 "WALKING" "tBodyGyrostdY" -0.670498220701389
"814" 9 1 "WALKING" "tBodyGyrostdZ" -0.587557692291458
"815" 9 1 "WALKING" "tBodyGyroJerkmeanX" -0.0892254930640278
"816" 9 1 "WALKING" "tBodyGyroJerkmeanY" -0.0397344421815972
"817" 9 1 "WALKING" "tBodyGyroJerkmeanZ" -0.053402884281875
"818" 9 1 "WALKING" "tBodyGyroJerkstdX" -0.7617108665625
"819" 9 1 "WALKING" "tBodyGyroJerkstdY" -0.773273878854167
"820" 9 1 "WALKING" "tBodyGyroJerkstdZ" -0.744656038298611
"821" 9 1 "WALKING" "tBodyAccMagmean" -0.505183470509188
"822" 9 1 "WALKING" "tBodyAccMagstd" -0.553038255314792
"823" 9 1 "WALKING" "tGravityAccMagmean" -0.505183470509188
"824" 9 1 "WALKING" "tGravityAccMagstd" -0.553038255314792
"825" 9 1 "WALKING" "tBodyAccJerkMagmean" -0.621608245092361
"826" 9 1 "WALKING" "tBodyAccJerkMagstd" -0.608862145384722
"827" 9 1 "WALKING" "tBodyGyroMagmean" -0.550201866572569
"828" 9 1 "WALKING" "tBodyGyroMagstd" -0.663198385034722
"829" 9 1 "WALKING" "tBodyGyroJerkMagmean" -0.7629795809375
"830" 9 1 "WALKING" "tBodyGyroJerkMagstd" -0.786176892048611
"831" 9 1 "WALKING" "fBodyAccmeanX" -0.579258404408681
"832" 9 1 "WALKING" "fBodyAccmeanY" -0.610267804090278
"833" 9 1 "WALKING" "fBodyAccmeanZ" -0.592119122804271
"834" 9 1 "WALKING" "fBodyAccstdX" -0.547995744907986
"835" 9 1 "WALKING" "fBodyAccstdY" -0.586766083232639
"836" 9 1 "WALKING" "fBodyAccstdZ" -0.501074006965903
"837" 9 1 "WALKING" "fBodyAccmeanFreqX" -0.291349229752569
"838" 9 1 "WALKING" "fBodyAccmeanFreqY" -0.0879003298041667
"839" 9 1 "WALKING" "fBodyAccmeanFreqZ" -0.0304334227664236
"840" 9 1 "WALKING" "fBodyAccJerkmeanX" -0.621377141312847
"841" 9 1 "WALKING" "fBodyAccJerkmeanY" -0.699766614569444
"842" 9 1 "WALKING" "fBodyAccJerkmeanZ" -0.702931927996528
"843" 9 1 "WALKING" "fBodyAccJerkstdX" -0.572819893733993
"844" 9 1 "WALKING" "fBodyAccJerkstdY" -0.679065855003472
"845" 9 1 "WALKING" "fBodyAccJerkstdZ" -0.739139922708333
"846" 9 1 "WALKING" "fBodyAccJerkmeanFreqX" -0.219176266215278
"847" 9 1 "WALKING" "fBodyAccJerkmeanFreqY" -0.296107744084757
"848" 9 1 "WALKING" "fBodyAccJerkmeanFreqZ" -0.290292303180208
"849" 9 1 "WALKING" "fBodyGyromeanX" -0.639863219559028
"850" 9 1 "WALKING" "fBodyGyromeanY" -0.683924287600694
"851" 9 1 "WALKING" "fBodyGyromeanZ" -0.612680463163889
"852" 9 1 "WALKING" "fBodyGyrostdX" -0.690689895534722
"853" 9 1 "WALKING" "fBodyGyrostdY" -0.667203220760417
"854" 9 1 "WALKING" "fBodyGyrostdZ" -0.619468634127778
"855" 9 1 "WALKING" "fBodyGyromeanFreqX" -0.205909254584222
"856" 9 1 "WALKING" "fBodyGyromeanFreqY" -0.240880440259861
"857" 9 1 "WALKING" "fBodyGyromeanFreqZ" -0.196153280691528
"858" 9 1 "WALKING" "fBodyAccMagmean" -0.553186448295139
"859" 9 1 "WALKING" "fBodyAccMagstd" -0.624456827182986
"860" 9 1 "WALKING" "fBodyAccMagmeanFreq" -0.00358269125034722
"861" 9 1 "WALKING" "fBodyBodyAccJerkMagmean" -0.609193721940625
"862" 9 1 "WALKING" "fBodyBodyAccJerkMagstd" -0.611619343190972
"863" 9 1 "WALKING" "fBodyBodyAccJerkMagmeanFreq" 0.0983598303289236
"864" 9 1 "WALKING" "fBodyBodyGyroMagmean" -0.700863097986111
"865" 9 1 "WALKING" "fBodyBodyGyroMagstd" -0.697729432621528
"866" 9 1 "WALKING" "fBodyBodyGyroMagmeanFreq" -0.108828634535764
"867" 9 1 "WALKING" "fBodyBodyGyroJerkMagmean" -0.786473954201389
"868" 9 1 "WALKING" "fBodyBodyGyroJerkMagstd" -0.801296292638889
"869" 9 1 "WALKING" "fBodyBodyGyroJerkMagmeanFreq" 0.0927763736788194
"870" 10 1 "WALKING" "tBodyAccmeanX" 0.27684847392517
"871" 10 1 "WALKING" "tBodyAccmeanY" -0.017835790552415
"872" 10 1 "WALKING" "tBodyAccmeanZ" -0.111301532185714
"873" 10 1 "WALKING" "tBodyAccstdX" -0.537807711163265
"874" 10 1 "WALKING" "tBodyAccstdY" -0.497405885644898
"875" 10 1 "WALKING" "tBodyAccstdZ" -0.614776952226361
"876" 10 1 "WALKING" "tGravityAccmeanX" 0.642905730306122
"877" 10 1 "WALKING" "tGravityAccmeanY" -0.0740248544557823
"878" 10 1 "WALKING" "tGravityAccmeanZ" 0.0552047227876769
"879" 10 1 "WALKING" "tGravityAccstdX" -0.965808126428571
"880" 10 1 "WALKING" "tGravityAccstdY" -0.95452407255102
"881" 10 1 "WALKING" "tGravityAccstdZ" -0.938706428064626
"882" 10 1 "WALKING" "tBodyAccJerkmeanX" 0.0798108613061224
"883" 10 1 "WALKING" "tBodyAccJerkmeanY" 0.0129143257457823
"884" 10 1 "WALKING" "tBodyAccJerkmeanZ" -0.0113556967940476
"885" 10 1 "WALKING" "tBodyAccJerkstdX" -0.52938321427551
"886" 10 1 "WALKING" "tBodyAccJerkstdY" -0.540236619204728
"887" 10 1 "WALKING" "tBodyAccJerkstdZ" -0.750729260772109
"888" 10 1 "WALKING" "tBodyGyromeanX" -0.0185023695936054
"889" 10 1 "WALKING" "tBodyGyromeanY" -0.0846403674590918
"890" 10 1 "WALKING" "tBodyGyromeanZ" 0.0910265011879252
"891" 10 1 "WALKING" "tBodyGyrostdX" -0.67390558227449
"892" 10 1 "WALKING" "tBodyGyrostdY" -0.591333155194558
"893" 10 1 "WALKING" "tBodyGyrostdZ" -0.598142328621088
"894" 10 1 "WALKING" "tBodyGyroJerkmeanX" -0.108150829882313
"895" 10 1 "WALKING" "tBodyGyroJerkmeanY" -0.0424219983671769
"896" 10 1 "WALKING" "tBodyGyroJerkmeanZ" -0.0555521277515646
"897" 10 1 "WALKING" "tBodyGyroJerkstdX" -0.703243499727891
"898" 10 1 "WALKING" "tBodyGyroJerkstdY" -0.768641779047619
"899" 10 1 "WALKING" "tBodyGyroJerkstdZ" -0.686800252738095
"900" 10 1 "WALKING" "tBodyAccMagmean" -0.502500207000204
"901" 10 1 "WALKING" "tBodyAccMagstd" -0.545348810631551
"902" 10 1 "WALKING" "tGravityAccMagmean" -0.502500207000204
"903" 10 1 "WALKING" "tGravityAccMagstd" -0.545348810631551
"904" 10 1 "WALKING" "tBodyAccJerkMagmean" -0.57776193128833
"905" 10 1 "WALKING" "tBodyAccJerkMagstd" -0.529340480130272
"906" 10 1 "WALKING" "tBodyGyroMagmean" -0.521819802352381
"907" 10 1 "WALKING" "tBodyGyroMagstd" -0.624408369413333
"908" 10 1 "WALKING" "tBodyGyroJerkMagmean" -0.734465805340136
"909" 10 1 "WALKING" "tBodyGyroJerkMagstd" -0.768821828979592
"910" 10 1 "WALKING" "fBodyAccmeanX" -0.532289464513605
"911" 10 1 "WALKING" "fBodyAccmeanY" -0.494651474235034
"912" 10 1 "WALKING" "fBodyAccmeanZ" -0.655062273211565
"913" 10 1 "WALKING" "fBodyAccstdX" -0.541170169070068
"914" 10 1 "WALKING" "fBodyAccstdY" -0.532135172812313
"915" 10 1 "WALKING" "fBodyAccstdZ" -0.625871772082993
"916" 10 1 "WALKING" "fBodyAccmeanFreqX" -0.156150832113776
"917" 10 1 "WALKING" "fBodyAccmeanFreqY" 0.0948129948809524
"918" 10 1 "WALKING" "fBodyAccmeanFreqZ" 0.150687015615519
"919" 10 1 "WALKING" "fBodyAccJerkmeanX" -0.547243039827891
"920" 10 1 "WALKING" "fBodyAccJerkmeanY" -0.555104553563503
"921" 10 1 "WALKING" "fBodyAccJerkmeanZ" -0.721689700769728
"922" 10 1 "WALKING" "fBodyAccJerkstdX" -0.553403478735408
"923" 10 1 "WALKING" "fBodyAccJerkstdY" -0.556271725483333
"924" 10 1 "WALKING" "fBodyAccJerkstdZ" -0.77916817122449
"925" 10 1 "WALKING" "fBodyAccJerkmeanFreqX" -0.0313012983494898
"926" 10 1 "WALKING" "fBodyAccJerkmeanFreqY" -0.148940675963605
"927" 10 1 "WALKING" "fBodyAccJerkmeanFreqZ" 0.0112385060119048
"928" 10 1 "WALKING" "fBodyGyromeanX" -0.620379208870442
"929" 10 1 "WALKING" "fBodyGyromeanY" -0.64835059542517
"930" 10 1 "WALKING" "fBodyGyromeanZ" -0.567456661721769
"931" 10 1 "WALKING" "fBodyGyrostdX" -0.692654261914966
"932" 10 1 "WALKING" "fBodyGyrostdY" -0.565943677806122
"933" 10 1 "WALKING" "fBodyGyrostdZ" -0.645947720476871
"934" 10 1 "WALKING" "fBodyGyromeanFreqX" -0.0663150945743537
"935" 10 1 "WALKING" "fBodyGyromeanFreqY" -0.0881515905938775
"936" 10 1 "WALKING" "fBodyGyromeanFreqZ" -0.0500743540119048
"937" 10 1 "WALKING" "fBodyAccMagmean" -0.518734046961905
"938" 10 1 "WALKING" "fBodyAccMagstd" -0.633196110969728
"939" 10 1 "WALKING" "fBodyAccMagmeanFreq" 0.173253569411224
"940" 10 1 "WALKING" "fBodyBodyAccJerkMagmean" -0.515140810846939
"941" 10 1 "WALKING" "fBodyBodyAccJerkMagstd" -0.553027359614864
"942" 10 1 "WALKING" "fBodyBodyAccJerkMagmeanFreq" 0.163072697936429
"943" 10 1 "WALKING" "fBodyBodyGyroMagmean" -0.661496552826531
"944" 10 1 "WALKING" "fBodyBodyGyroMagstd" -0.666014612598639
"945" 10 1 "WALKING" "fBodyBodyGyroMagmeanFreq" 0.0120855942278469
"946" 10 1 "WALKING" "fBodyBodyGyroJerkMagmean" -0.767780095068027
"947" 10 1 "WALKING" "fBodyBodyGyroJerkMagstd" -0.787144257176871
"948" 10 1 "WALKING" "fBodyBodyGyroJerkMagmeanFreq" 0.153580253720748
"949" 11 4 "SITTING" "tBodyAccmeanX" 0.27658531139557
"950" 11 4 "SITTING" "tBodyAccmeanY" -0.0191272531933228
"951" 11 4 "SITTING" "tBodyAccmeanZ" -0.108941761642405
"952" 11 4 "SITTING" "tBodyAccstdX" -0.58947649779557
"953" 11 4 "SITTING" "tBodyAccstdY" -0.490379346996835
"954" 11 4 "SITTING" "tBodyAccstdZ" -0.665324314227848
"955" 11 4 "SITTING" "tGravityAccmeanX" 0.730526184936709
"956" 11 4 "SITTING" "tGravityAccmeanY" 0.0527387028613924
"957" 11 4 "SITTING" "tGravityAccmeanZ" 0.140209861246835
"958" 11 4 "SITTING" "tGravityAccstdX" -0.975394457689873
"959" 11 4 "SITTING" "tGravityAccstdY" -0.957138770727848
